shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
AUT_00051,49.6115303039551,17.2866897583008,5,
AUT_00051,49.6142387390137,17.293119430542,6,
AUT_00051,49.6157302856445,17.2965297698975,7,
AUT_00051,49.6255493164063,17.326789855957,8,
AUT_00051,49.617259979248,17.328950881958,9,
AUT_00051,49.6162910461426,17.3307209014893,10,
AUT_00051,49.6195602416992,17.3362102508545,11,
AUT_00051,49.6289405822754,17.3410701751709,12,
AUT_00051,49.6302604675293,17.347770690918,13,
AUT_00051,49.6208000183105,17.3628597259521,14,
AUT_00051,49.6202011108398,17.3640804290771,15,
AUT_00052,49.5921287536621,17.2776298522949,1,
AUT_00052,49.5997200012207,17.2741603851318,2,
AUT_00052,49.6041488647461,17.2797107696533,3,
AUT_00052,49.6070213317871,17.2822093963623,4,
AUT_00052,49.6115303039551,17.2866897583008,5,
AUT_00052,49.6142387390137,17.293119430542,6,
AUT_00052,49.6157302856445,17.2965297698975,7,
AUT_00052,49.6255493164063,17.326789855957,8,
AUT_00052,49.617259979248,17.328950881958,9,
AUT_00052,49.6162910461426,17.3307209014893,10,
AUT_00052,49.6195602416992,17.3362102508545,11,
AUT_00052,49.6289405822754,17.3410701751709,12,
AUT_00052,49.6302604675293,17.347770690918,13,
AUT_00052,49.6354713439941,17.3578796386719,14,
AUT_00052,49.6364707946777,17.363109588623,15,
AUT_00053,49.5921287536621,17.2776298522949,1,
AUT_00053,49.5997200012207,17.2741603851318,2,
AUT_00053,49.6041488647461,17.2797107696533,3,
AUT_00053,49.6070213317871,17.2822093963623,4,
AUT_00053,49.6115303039551,17.2866897583008,5,
AUT_00053,49.6142387390137,17.293119430542,6,
AUT_00053,49.6157302856445,17.2965297698975,7,
AUT_00053,49.6255493164063,17.326789855957,8,
AUT_00053,49.617259979248,17.328950881958,9,
AUT_00053,49.6162910461426,17.3307209014893,10,
AUT_00053,49.6195602416992,17.3362102508545,11,
AUT_00053,49.6289405822754,17.3410701751709,12,
AUT_00053,49.6302604675293,17.347770690918,13,
AUT_00053,49.6208000183105,17.3628597259521,14,
AUT_00054,49.5980911254883,17.2515296936035,1,
AUT_00054,49.5968208312988,17.2469596862793,2,
AUT_00054,49.5942916870117,17.2471504211426,3,
AUT_00054,49.5897216796875,17.2526092529297,4,
AUT_00054,49.5898284912109,17.2526798248291,5,
AUT_00054,49.5895500183105,17.2532196044922,6,
AUT_00054,49.5905914306641,17.2613296508789,7,
AUT_00054,49.5948715209961,17.2651195526123,8,
AUT_00054,49.5951194763184,17.2653007507324,9,
AUT_00054,49.5901794433594,17.2684707641602,10,
AUT_00054,49.5946083068848,17.2703895568848,11,
AUT_00054,49.5921287536621,17.2776298522949,12,
AUT_00054,49.5997200012207,17.2741603851318,13,
AUT_00054,49.6041488647461,17.2797107696533,14,
AUT_00054,49.6070213317871,17.2822093963623,15,
AUT_00054,49.6115303039551,17.2866897583008,16,
AUT_00054,49.6142387390137,17.293119430542,17,
AUT_00054,49.6157302856445,17.2965297698975,18,
AUT_00054,49.6255493164063,17.326789855957,19,
AUT_00054,49.6195602416992,17.3362102508545,20,
AUT_00054,49.6289405822754,17.3410701751709,21,
AUT_00054,49.6302604675293,17.347770690918,22,
AUT_00054,49.6354713439941,17.3578796386719,23,
AUT_00054,49.6364707946777,17.363109588623,24,
AUT_00055,49.5980911254883,17.2515296936035,1,
AUT_00055,49.5968208312988,17.2469596862793,2,
AUT_00055,49.5942916870117,17.2471504211426,3,
AUT_00055,49.5897216796875,17.2526092529297,4,
AUT_00055,49.5898284912109,17.2526798248291,5,
AUT_00055,49.5895500183105,17.2532196044922,6,
AUT_00055,49.5905914306641,17.2613296508789,7,
AUT_00055,49.5948715209961,17.2651195526123,8,
AUT_00055,49.5951194763184,17.2653007507324,9,
AUT_00055,49.5901794433594,17.2684707641602,10,
AUT_00055,49.5946083068848,17.2703895568848,11,
AUT_00055,49.5921287536621,17.2776298522949,12,
AUT_00055,49.5997200012207,17.2741603851318,13,
AUT_00055,49.6041488647461,17.2797107696533,14,
AUT_00055,49.6070213317871,17.2822093963623,15,
AUT_00055,49.6115303039551,17.2866897583008,16,
AUT_00055,49.6142387390137,17.293119430542,17,
AUT_00055,49.6157302856445,17.2965297698975,18,
AUT_00055,49.6255493164063,17.326789855957,19,
AUT_00055,49.6195602416992,17.3362102508545,20,
AUT_00055,49.6289405822754,17.3410701751709,21,
AUT_00055,49.6302604675293,17.347770690918,22,
AUT_00055,49.6208000183105,17.3628597259521,23,
AUT_00055,49.6202011108398,17.3640804290771,24,
AUT_00056,49.5921211242676,17.2773494720459,1,
AUT_00056,49.5931587219238,17.2757797241211,2,
AUT_00056,49.5909309387207,17.2715301513672,3,
AUT_00056,49.5948715209961,17.2692699432373,4,
AUT_00056,49.5948181152344,17.2647495269775,5,
AUT_00056,49.590518951416,17.2609195709229,6,
AUT_00056,49.5891990661621,17.2593402862549,7,
AUT_00056,49.5893287658691,17.2602291107178,8,
AUT_00056,49.5887298583984,17.2553806304932,9,
AUT_00056,49.5895118713379,17.253589630127,10,
AUT_00056,49.5933303833008,17.2480602264404,11,
AUT_00056,49.5968017578125,17.2471809387207,12,
AUT_00057,49.6208000183105,17.3628597259521,1,
AUT_00057,49.6296691894531,17.3577194213867,2,
AUT_00057,49.6354713439941,17.3578796386719,3,
AUT_00057,49.6360511779785,17.3629608154297,4,
AUT_00057,49.6355209350586,17.3578300476074,5,
AUT_00057,49.6304397583008,17.347900390625,6,
AUT_00057,49.6287002563477,17.3402404785156,7,
AUT_00057,49.6211318969727,17.3346195220947,8,
AUT_00057,49.6256484985352,17.3266296386719,9,
AUT_00057,49.6159782409668,17.2967700958252,10,
AUT_00057,49.6141815185547,17.292839050293,11,
AUT_00057,49.6116981506348,17.2865505218506,12,
AUT_00057,49.6072387695313,17.2821407318115,13,
AUT_00057,49.6046600341797,17.2799396514893,14,
AUT_00057,49.5983009338379,17.2745094299316,15,
AUT_00057,49.5921211242676,17.2773494720459,16,
AUT_00057,49.5931587219238,17.2757797241211,17,
AUT_00057,49.5909309387207,17.2715301513672,18,
AUT_00057,49.5948715209961,17.2692699432373,19,
AUT_00057,49.5948181152344,17.2647495269775,20,
AUT_00057,49.590518951416,17.2609195709229,21,
AUT_00057,49.5891990661621,17.2593402862549,22,
AUT_00057,49.5893287658691,17.2602291107178,23,
AUT_00057,49.5887298583984,17.2553806304932,24,
AUT_00057,49.5895118713379,17.253589630127,25,
AUT_00057,49.5933303833008,17.2480602264404,26,
AUT_00057,49.5968017578125,17.2471809387207,27,
AUT_00057,49.5989799499512,17.2513904571533,28,
AUT_00057,49.6022796630859,17.2432498931885,29,
AUT_00058,49.6360511779785,17.3629608154297,1,
AUT_00058,49.6355209350586,17.3578300476074,2,
AUT_00058,49.6304397583008,17.347900390625,3,
AUT_00058,49.6287002563477,17.3402404785156,4,
AUT_00058,49.6211318969727,17.3346195220947,5,
AUT_00058,49.6256484985352,17.3266296386719,6,
AUT_00058,49.6159782409668,17.2967700958252,7,
AUT_00058,49.6141815185547,17.292839050293,8,
AUT_00058,49.6116981506348,17.2865505218506,9,
AUT_00058,49.6072387695313,17.2821407318115,10,
AUT_00058,49.6046600341797,17.2799396514893,11,
AUT_00058,49.5983009338379,17.2745094299316,12,
AUT_00058,49.5921211242676,17.2773494720459,13,
AUT_00058,49.5931587219238,17.2757797241211,14,
AUT_00058,49.5909309387207,17.2715301513672,15,
AUT_00058,49.5948715209961,17.2692699432373,16,
AUT_00058,49.5948181152344,17.2647495269775,17,
AUT_00058,49.590518951416,17.2609195709229,18,
AUT_00058,49.5891990661621,17.2593402862549,19,
AUT_00058,49.5893287658691,17.2602291107178,20,
AUT_00058,49.5887298583984,17.2553806304932,21,
AUT_00058,49.5895118713379,17.253589630127,22,
AUT_00058,49.5933303833008,17.2480602264404,23,
AUT_00058,49.5968017578125,17.2471809387207,24,
AUT_00058,49.5989799499512,17.2513904571533,25,
AUT_00058,49.6022796630859,17.2432498931885,26,
AUT_00059,49.6198310852051,17.3639793395996,1,
AUT_00059,49.6208000183105,17.3628597259521,2,
AUT_00059,49.6296691894531,17.3577194213867,3,
AUT_00059,49.6304397583008,17.347900390625,4,
AUT_00059,49.6287002563477,17.3402404785156,5,
AUT_00059,49.6211318969727,17.3346195220947,6,
AUT_00059,49.617259979248,17.328950881958,7,
AUT_00059,49.6162910461426,17.3307209014893,8,
AUT_00059,49.6256484985352,17.3266296386719,9,
AUT_00059,49.6159782409668,17.2967700958252,10,
AUT_00059,49.6141815185547,17.292839050293,11,
AUT_00059,49.6116981506348,17.2865505218506,12,
AUT_00059,49.6072387695313,17.2821407318115,13,
AUT_00059,49.6046600341797,17.2799396514893,14,
AUT_00059,49.5983009338379,17.2745094299316,15,
AUT_00059,49.5918617248535,17.2774696350098,16,
AUT_00060,49.6208000183105,17.3628597259521,1,
AUT_00060,49.6296691894531,17.3577194213867,2,
AUT_00060,49.6304397583008,17.347900390625,3,
AUT_00060,49.6287002563477,17.3402404785156,4,
AUT_00060,49.6211318969727,17.3346195220947,5,
AUT_00060,49.617259979248,17.328950881958,6,
AUT_00060,49.6162910461426,17.3307209014893,7,
AUT_00060,49.6256484985352,17.3266296386719,8,
AUT_00060,49.6159782409668,17.2967700958252,9,
AUT_00060,49.6141815185547,17.292839050293,10,
AUT_00060,49.6116981506348,17.2865505218506,11,
AUT_00060,49.6072387695313,17.2821407318115,12,
AUT_00060,49.6046600341797,17.2799396514893,13,
AUT_00060,49.5983009338379,17.2745094299316,14,
AUT_00060,49.5918617248535,17.2774696350098,15,
AUT_00061,49.6360511779785,17.3629608154297,1,
AUT_00061,49.6355209350586,17.3578300476074,2,
AUT_00061,49.6304397583008,17.347900390625,3,
AUT_00061,49.6287002563477,17.3402404785156,4,
AUT_00061,49.6211318969727,17.3346195220947,5,
AUT_00061,49.6256484985352,17.3266296386719,6,
AUT_00061,49.6159782409668,17.2967700958252,7,
AUT_00061,49.6141815185547,17.292839050293,8,
AUT_00061,49.6116981506348,17.2865505218506,9,
AUT_00061,49.6072387695313,17.2821407318115,10,
AUT_00061,49.6046600341797,17.2799396514893,11,
AUT_00061,49.5983009338379,17.2745094299316,12,
AUT_00061,49.5921211242676,17.2773494720459,13,
AUT_00061,49.5931587219238,17.2757797241211,14,
AUT_00061,49.5909309387207,17.2715301513672,15,
AUT_00061,49.5948715209961,17.2692699432373,16,
AUT_00061,49.5948181152344,17.2647495269775,17,
AUT_00061,49.590518951416,17.2609195709229,18,
AUT_00061,49.5891990661621,17.2593402862549,19,
AUT_00061,49.5893287658691,17.2602291107178,20,
AUT_00061,49.5887298583984,17.2553806304932,21,
AUT_00061,49.5895118713379,17.253589630127,22,
AUT_00061,49.5933303833008,17.2480602264404,23,
AUT_00061,49.5968017578125,17.2471809387207,24,
AUT_00062,49.6028099060059,17.2410202026367,1,
AUT_00062,49.5995101928711,17.2320594787598,2,
AUT_00062,49.5947914123535,17.2322101593018,3,
AUT_00062,49.59130859375,17.2354393005371,4,
AUT_00062,49.5895118713379,17.2383193969727,5,
AUT_00062,49.582218170166,17.2454891204834,6,
AUT_00062,49.5810203552246,17.2507095336914,7,
AUT_00062,49.5812301635742,17.2585601806641,8,
AUT_00062,49.5855102539063,17.2686901092529,9,
AUT_00062,49.5905799865723,17.2708396911621,10,
AUT_00062,49.5921211242676,17.2773494720459,11,
AUT_00062,49.5888404846191,17.2769107818604,12,
AUT_00062,49.5884895324707,17.284688949585,13,
AUT_00062,49.5862808227539,17.2903099060059,14,
AUT_00062,49.5820693969727,17.2931995391846,15,
AUT_00062,49.5751800537109,17.2948608398438,16,
AUT_00062,49.5716514587402,17.2956695556641,17,
AUT_00063,49.6028099060059,17.2410202026367,1,
AUT_00063,49.5995101928711,17.2320594787598,2,
AUT_00063,49.5947914123535,17.2322101593018,3,
AUT_00063,49.59130859375,17.2354393005371,4,
AUT_00063,49.5895118713379,17.2383193969727,5,
AUT_00063,49.582218170166,17.2454891204834,6,
AUT_00063,49.5810203552246,17.2507095336914,7,
AUT_00063,49.5812301635742,17.2585601806641,8,
AUT_00063,49.5855102539063,17.2686901092529,9,
AUT_00063,49.5905799865723,17.2708396911621,10,
AUT_00063,49.5921211242676,17.2773494720459,11,
AUT_00063,49.5888404846191,17.2769107818604,12,
AUT_00063,49.5884895324707,17.284688949585,13,
AUT_00063,49.5862808227539,17.2903099060059,14,
AUT_00063,49.5820693969727,17.2931995391846,15,
AUT_00063,49.5751800537109,17.2948608398438,16,
AUT_00063,49.5716514587402,17.2956695556641,17,
AUT_00063,49.5696907043457,17.2912902832031,18,
AUT_00063,49.5734481811523,17.290210723877,19,
AUT_00064,49.6122512817383,17.225700378418,1,
AUT_00064,49.608039855957,17.2287406921387,2,
AUT_00064,49.6055603027344,17.231330871582,3,
AUT_00064,49.6022796630859,17.2363395690918,4,
AUT_00064,49.5995101928711,17.2320594787598,5,
AUT_00064,49.5947914123535,17.2322101593018,6,
AUT_00064,49.59130859375,17.2354393005371,7,
AUT_00064,49.5895118713379,17.2383193969727,8,
AUT_00064,49.582218170166,17.2454891204834,9,
AUT_00064,49.5810203552246,17.2507095336914,10,
AUT_00064,49.5812301635742,17.2585601806641,11,
AUT_00064,49.5855102539063,17.2686901092529,12,
AUT_00064,49.5905799865723,17.2708396911621,13,
AUT_00064,49.5921211242676,17.2773494720459,14,
AUT_00064,49.5888404846191,17.2769107818604,15,
AUT_00064,49.5884895324707,17.284688949585,16,
AUT_00064,49.5862808227539,17.2903099060059,17,
AUT_00064,49.5820693969727,17.2931995391846,18,
AUT_00064,49.5751800537109,17.2948608398438,19,
AUT_00064,49.5716514587402,17.2956695556641,20,
AUT_00064,49.5696907043457,17.2912902832031,21,
AUT_00064,49.5734481811523,17.290210723877,22,
AUT_00065,49.6122512817383,17.225700378418,1,
AUT_00065,49.608039855957,17.2287406921387,2,
AUT_00065,49.6055603027344,17.231330871582,3,
AUT_00065,49.6022796630859,17.2363395690918,4,
AUT_00065,49.5995101928711,17.2320594787598,5,
AUT_00065,49.5947914123535,17.2322101593018,6,
AUT_00065,49.59130859375,17.2354393005371,7,
AUT_00065,49.5895118713379,17.2383193969727,8,
AUT_00065,49.582218170166,17.2454891204834,9,
AUT_00065,49.5810203552246,17.2507095336914,10,
AUT_00065,49.5812301635742,17.2585601806641,11,
AUT_00065,49.5855102539063,17.2686901092529,12,
AUT_00065,49.5905799865723,17.2708396911621,13,
AUT_00065,49.5921211242676,17.2773494720459,14,
AUT_00065,49.5888404846191,17.2769107818604,15,
AUT_00065,49.5884895324707,17.284688949585,16,
AUT_00065,49.5862808227539,17.2903099060059,17,
AUT_00065,49.5820693969727,17.2931995391846,18,
AUT_00065,49.5751800537109,17.2948608398438,19,
AUT_00065,49.5716514587402,17.2956695556641,20,
AUT_00066,49.6122512817383,17.225700378418,1,
AUT_00066,49.608039855957,17.2287406921387,2,
AUT_00066,49.6055603027344,17.231330871582,3,
AUT_00066,49.6022796630859,17.2363395690918,4,
AUT_00066,49.5995101928711,17.2320594787598,5,
AUT_00066,49.5947914123535,17.2322101593018,6,
AUT_00066,49.59130859375,17.2354393005371,7,
AUT_00066,49.5895118713379,17.2383193969727,8,
AUT_00066,49.582218170166,17.2454891204834,9,
AUT_00066,49.5810203552246,17.2507095336914,10,
AUT_00066,49.5812301635742,17.2585601806641,11,
AUT_00066,49.5855102539063,17.2686901092529,12,
AUT_00066,49.5905799865723,17.2708396911621,13,
AUT_00066,49.5921211242676,17.2773494720459,14,
AUT_00066,49.5888404846191,17.2769107818604,15,
AUT_00066,49.5884895324707,17.284688949585,16,
AUT_00066,49.5862808227539,17.2903099060059,17,
AUT_00066,49.5820693969727,17.2931995391846,18,
AUT_00066,49.5751800537109,17.2948608398438,19,
AUT_00066,49.5716514587402,17.2956695556641,20,
AUT_00066,49.547908782959,17.2788600921631,21,
AUT_00067,49.6028099060059,17.2410202026367,1,
AUT_00067,49.5995101928711,17.2320594787598,2,
AUT_00067,49.5947914123535,17.2322101593018,3,
AUT_00067,49.59130859375,17.2354393005371,4,
AUT_00067,49.5895118713379,17.2383193969727,5,
AUT_00067,49.582218170166,17.2454891204834,6,
AUT_00067,49.5810203552246,17.2507095336914,7,
AUT_00067,49.5812301635742,17.2585601806641,8,
AUT_00067,49.5855102539063,17.2686901092529,9,
AUT_00067,49.5905799865723,17.2708396911621,10,
AUT_00067,49.5921211242676,17.2773494720459,11,
AUT_00068,49.5716514587402,17.2956695556641,1,
AUT_00068,49.5757484436035,17.2948703765869,2,
AUT_00068,49.5827217102051,17.293140411377,3,
AUT_00068,49.5868110656738,17.2901992797852,4,
AUT_00068,49.5878486633301,17.289270401001,5,
AUT_00068,49.5886917114258,17.2847995758057,6,
AUT_00068,49.5889701843262,17.2772197723389,7,
AUT_00068,49.5922584533691,17.2775707244873,8,
AUT_00068,49.5918388366699,17.2747802734375,9,
AUT_00068,49.5914192199707,17.2734794616699,10,
AUT_00068,49.5897407531738,17.2703094482422,11,
AUT_00068,49.5853004455566,17.2688407897949,12,
AUT_00068,49.5810699462891,17.2550106048584,13,
AUT_00068,49.5819892883301,17.2472991943359,14,
AUT_00068,49.588939666748,17.2394008636475,15,
AUT_00068,49.5915489196777,17.2355194091797,16,
AUT_00068,49.5949897766113,17.2325496673584,17,
AUT_00068,49.5995101928711,17.2322406768799,18,
AUT_00068,49.602668762207,17.2360706329346,19,
AUT_00068,49.6053504943848,17.2320899963379,20,
AUT_00068,49.6087608337402,17.2283592224121,21,
AUT_00068,49.6122512817383,17.225700378418,22,
AUT_00069,49.5736198425293,17.2901992797852,1,
AUT_00069,49.5689086914063,17.2912693023682,2,
AUT_00069,49.5716514587402,17.2956695556641,3,
AUT_00069,49.5757484436035,17.2948703765869,4,
AUT_00069,49.5827217102051,17.293140411377,5,
AUT_00069,49.5868110656738,17.2901992797852,6,
AUT_00069,49.5878486633301,17.289270401001,7,
AUT_00069,49.5886917114258,17.2847995758057,8,
AUT_00069,49.5889701843262,17.2772197723389,9,
AUT_00069,49.5922584533691,17.2775707244873,10,
AUT_00070,49.547908782959,17.2788600921631,1,
AUT_00070,49.5716514587402,17.2956695556641,2,
AUT_00070,49.5757484436035,17.2948703765869,3,
AUT_00070,49.5827217102051,17.293140411377,4,
AUT_00070,49.5868110656738,17.2901992797852,5,
AUT_00070,49.5878486633301,17.289270401001,6,
AUT_00070,49.5886917114258,17.2847995758057,7,
AUT_00070,49.5889701843262,17.2772197723389,8,
AUT_00070,49.5922584533691,17.2775707244873,9,
AUT_00070,49.5918388366699,17.2747802734375,10,
AUT_00070,49.5914192199707,17.2734794616699,11,
AUT_00070,49.5897407531738,17.2703094482422,12,
AUT_00070,49.5853004455566,17.2688407897949,13,
AUT_00070,49.5810699462891,17.2550106048584,14,
AUT_00070,49.5819892883301,17.2472991943359,15,
AUT_00070,49.588939666748,17.2394008636475,16,
AUT_00070,49.5915489196777,17.2355194091797,17,
AUT_00070,49.5949897766113,17.2325496673584,18,
AUT_00070,49.5995101928711,17.2322406768799,19,
AUT_00070,49.602668762207,17.2360706329346,20,
AUT_00070,49.6053504943848,17.2320899963379,21,
AUT_00070,49.6087608337402,17.2283592224121,22,
AUT_00070,49.6122512817383,17.225700378418,23,
AUT_00071,49.5736198425293,17.2901992797852,1,
AUT_00071,49.5689086914063,17.2912693023682,2,
AUT_00071,49.5716514587402,17.2956695556641,3,
AUT_00071,49.5757484436035,17.2948703765869,4,
AUT_00071,49.5827217102051,17.293140411377,5,
AUT_00071,49.5868110656738,17.2901992797852,6,
AUT_00071,49.5878486633301,17.289270401001,7,
AUT_00071,49.5886917114258,17.2847995758057,8,
AUT_00071,49.5889701843262,17.2772197723389,9,
AUT_00071,49.5922584533691,17.2775707244873,10,
AUT_00071,49.5918388366699,17.2747802734375,11,
AUT_00071,49.5914192199707,17.2734794616699,12,
AUT_00071,49.5897407531738,17.2703094482422,13,
AUT_00071,49.5853004455566,17.2688407897949,14,
AUT_00071,49.5810699462891,17.2550106048584,15,
AUT_00071,49.5819892883301,17.2472991943359,16,
AUT_00071,49.588939666748,17.2394008636475,17,
AUT_00071,49.5915489196777,17.2355194091797,18,
AUT_00071,49.5949897766113,17.2325496673584,19,
AUT_00071,49.5995101928711,17.2322406768799,20,
AUT_00071,49.602668762207,17.2360706329346,21,
AUT_00071,49.6053504943848,17.2320899963379,22,
AUT_00071,49.6087608337402,17.2283592224121,23,
AUT_00071,49.6122512817383,17.225700378418,24,
AUT_00072,49.5922584533691,17.2775707244873,1,
AUT_00072,49.5918388366699,17.2747802734375,2,
AUT_00072,49.5914192199707,17.2734794616699,3,
AUT_00072,49.5897407531738,17.2703094482422,4,
AUT_00072,49.5853004455566,17.2688407897949,5,
AUT_00072,49.5810699462891,17.2550106048584,6,
AUT_00072,49.5819892883301,17.2472991943359,7,
AUT_00072,49.588939666748,17.2394008636475,8,
AUT_00072,49.5915489196777,17.2355194091797,9,
AUT_00072,49.5949897766113,17.2325496673584,10,
AUT_00072,49.5995101928711,17.2322406768799,11,
AUT_00072,49.6024703979492,17.2418804168701,12,
AUT_00073,49.5716514587402,17.2956695556641,1,
AUT_00073,49.5757484436035,17.2948703765869,2,
AUT_00073,49.5827217102051,17.293140411377,3,
AUT_00073,49.5868110656738,17.2901992797852,4,
AUT_00073,49.5878486633301,17.289270401001,5,
AUT_00073,49.5886917114258,17.2847995758057,6,
AUT_00073,49.5889701843262,17.2772197723389,7,
AUT_00073,49.5922584533691,17.2775707244873,8,
AUT_00073,49.5918388366699,17.2747802734375,9,
AUT_00073,49.5914192199707,17.2734794616699,10,
AUT_00073,49.5897407531738,17.2703094482422,11,
AUT_00073,49.5853004455566,17.2688407897949,12,
AUT_00073,49.5810699462891,17.2550106048584,13,
AUT_00073,49.5819892883301,17.2472991943359,14,
AUT_00073,49.588939666748,17.2394008636475,15,
AUT_00073,49.5915489196777,17.2355194091797,16,
AUT_00073,49.5949897766113,17.2325496673584,17,
AUT_00073,49.5995101928711,17.2322406768799,18,
AUT_00073,49.6024703979492,17.2418804168701,19,
AUT_00074,49.5921211242676,17.2773494720459,1,
AUT_00074,49.5888404846191,17.2769107818604,2,
AUT_00074,49.5884895324707,17.284688949585,3,
AUT_00074,49.5862808227539,17.2903099060059,4,
AUT_00074,49.5820693969727,17.2931995391846,5,
AUT_00074,49.5751800537109,17.2948608398438,6,
AUT_00074,49.5716514587402,17.2956695556641,7,
AUT_00075,49.6122512817383,17.225700378418,1,
AUT_00075,49.608039855957,17.2287406921387,2,
AUT_00075,49.6055603027344,17.231330871582,3,
AUT_00075,49.6022796630859,17.2363395690918,4,
AUT_00075,49.5995101928711,17.2320594787598,5,
AUT_00075,49.5947914123535,17.2322101593018,6,
AUT_00075,49.59130859375,17.2354393005371,7,
AUT_00075,49.5895118713379,17.2383193969727,8,
AUT_00075,49.582218170166,17.2454891204834,9,
AUT_00075,49.5810203552246,17.2507095336914,10,
AUT_00075,49.5812301635742,17.2585601806641,11,
AUT_00075,49.5855102539063,17.2686901092529,12,
AUT_00075,49.5905799865723,17.2708396911621,13,
AUT_00075,49.5921211242676,17.2773494720459,14,
AUT_00076,49.5922584533691,17.2775707244873,1,
AUT_00076,49.5918388366699,17.2747802734375,2,
AUT_00076,49.5914192199707,17.2734794616699,3,
AUT_00076,49.5897407531738,17.2703094482422,4,
AUT_00076,49.5853004455566,17.2688407897949,5,
AUT_00076,49.5810699462891,17.2550106048584,6,
AUT_00076,49.5819892883301,17.2472991943359,7,
AUT_00076,49.588939666748,17.2394008636475,8,
AUT_00076,49.5915489196777,17.2355194091797,9,
AUT_00076,49.5949897766113,17.2325496673584,10,
AUT_00076,49.5995101928711,17.2322406768799,11,
AUT_00076,49.602668762207,17.2360706329346,12,
AUT_00076,49.6053504943848,17.2320899963379,13,
AUT_00076,49.6087608337402,17.2283592224121,14,
AUT_00076,49.6122512817383,17.225700378418,15,
AUT_00077,49.5736198425293,17.2901992797852,1,
AUT_00077,49.5689086914063,17.2912693023682,2,
AUT_00077,49.5716514587402,17.2956695556641,3,
AUT_00077,49.5757484436035,17.2948703765869,4,
AUT_00077,49.5827217102051,17.293140411377,5,
AUT_00077,49.5868110656738,17.2901992797852,6,
AUT_00077,49.5878486633301,17.289270401001,7,
AUT_00077,49.5886917114258,17.2847995758057,8,
AUT_00077,49.5889701843262,17.2772197723389,9,
AUT_00077,49.5922584533691,17.2775707244873,10,
AUT_00077,49.5918388366699,17.2747802734375,11,
AUT_00077,49.5914192199707,17.2734794616699,12,
AUT_00077,49.5897407531738,17.2703094482422,13,
AUT_00077,49.5853004455566,17.2688407897949,14,
AUT_00077,49.5810699462891,17.2550106048584,15,
AUT_00077,49.5819892883301,17.2472991943359,16,
AUT_00077,49.588939666748,17.2394008636475,17,
AUT_00077,49.5915489196777,17.2355194091797,18,
AUT_00077,49.5949897766113,17.2325496673584,19,
AUT_00077,49.5995101928711,17.2322406768799,20,
AUT_00077,49.6024703979492,17.2418804168701,21,
AUT_00078,49.5716514587402,17.2956695556641,1,
AUT_00078,49.5757484436035,17.2948703765869,2,
AUT_00078,49.5827217102051,17.293140411377,3,
AUT_00078,49.5868110656738,17.2901992797852,4,
AUT_00078,49.5878486633301,17.289270401001,5,
AUT_00078,49.5886917114258,17.2847995758057,6,
AUT_00078,49.5889701843262,17.2772197723389,7,
AUT_00078,49.5922584533691,17.2775707244873,8,
AUT_00079,49.5922584533691,17.2775707244873,1,
AUT_00079,49.5931587219238,17.2757797241211,2,
AUT_00079,49.5909309387207,17.2715301513672,3,
AUT_00079,49.5948715209961,17.2692699432373,4,
AUT_00079,49.5948181152344,17.2647495269775,5,
AUT_00079,49.590518951416,17.2609195709229,6,
AUT_00079,49.5897407531738,17.2703094482422,7,
AUT_00079,49.5853004455566,17.2688407897949,8,
AUT_00079,49.5823402404785,17.2740993499756,9,
AUT_00079,49.5807113647461,17.2788105010986,10,
AUT_00079,49.5758018493652,17.2790088653564,11,
AUT_00080,49.5922584533691,17.2775707244873,1,
AUT_00080,49.5931587219238,17.2757797241211,2,
AUT_00080,49.5909309387207,17.2715301513672,3,
AUT_00080,49.5948715209961,17.2692699432373,4,
AUT_00080,49.5948181152344,17.2647495269775,5,
AUT_00080,49.590518951416,17.2609195709229,6,
AUT_00080,49.5897407531738,17.2703094482422,7,
AUT_00080,49.5861511230469,17.2751407623291,8,
AUT_00080,49.5853004455566,17.2688407897949,9,
AUT_00080,49.5823402404785,17.2740993499756,10,
AUT_00080,49.5807113647461,17.2788105010986,11,
AUT_00080,49.5758018493652,17.2790088653564,12,
AUT_00081,49.5922584533691,17.2775707244873,1,
AUT_00081,49.5931587219238,17.2757797241211,2,
AUT_00081,49.5909309387207,17.2715301513672,3,
AUT_00081,49.5948715209961,17.2692699432373,4,
AUT_00081,49.5948181152344,17.2647495269775,5,
AUT_00081,49.590518951416,17.2609195709229,6,
AUT_00081,49.5897407531738,17.2703094482422,7,
AUT_00081,49.5853004455566,17.2688407897949,8,
AUT_00081,49.5819702148438,17.2733497619629,9,
AUT_00081,49.5774917602539,17.2700004577637,10,
AUT_00082,49.5922584533691,17.2775707244873,1,
AUT_00082,49.5931587219238,17.2757797241211,2,
AUT_00082,49.5909309387207,17.2715301513672,3,
AUT_00082,49.5948715209961,17.2692699432373,4,
AUT_00082,49.5948181152344,17.2647495269775,5,
AUT_00082,49.590518951416,17.2609195709229,6,
AUT_00082,49.5897407531738,17.2703094482422,7,
AUT_00082,49.5853004455566,17.2688407897949,8,
AUT_00082,49.5819702148438,17.2733497619629,9,
AUT_00082,49.5774917602539,17.2700004577637,10,
AUT_00082,49.5823402404785,17.2740993499756,11,
AUT_00082,49.5807113647461,17.2788105010986,12,
AUT_00082,49.5758018493652,17.2790088653564,13,
