route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1251,Typ11_0,1251_1_1_1,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_3_2,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_5_3,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_7_4,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_9_5,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_13_6,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_17_7,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_21_8,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_25_9,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_31_10,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_39_11,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_45_12,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_49_13,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_53_14,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_55_15,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_59_16,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_63_17,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_67_18,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_71_19,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_75_20,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_79_21,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_83_22,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_87_23,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_91_24,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_95_25,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_99_26,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_103_27,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_107_28,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_111_29,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_115_30,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_121_31,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_125_32,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_129_33,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_133_34,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_137_35,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_141_36,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_145_37,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_149_38,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_153_39,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_157_40,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_161_41,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_165_42,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_169_43,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_173_44,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_177_45,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_181_46,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_185_47,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_189_48,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_193_49,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_197_50,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_199_51,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_205_52,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_213_53,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_217_54,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_221_55,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_225_56,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_229_57,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_233_58,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_237_59,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_241_60,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_245_61,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_249_62,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_3_253_63,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_1_257_64,Fibichova,,0,,TRA_00000,1,
1251,Typ11_0,1251_2_261_65,Fibichova,,0,,TRA_00000,,
1251,Typ11_0,1251_1_2_66,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_6_67,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_10_68,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_14_69,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_18_70,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_22_71,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_26_72,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_30_73,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_34_74,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_38_75,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_42_76,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_48_77,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_54_78,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_60_79,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_66_80,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_72_81,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_78_82,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_84_83,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_90_84,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_96_85,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_102_86,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_108_87,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_114_88,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_120_89,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_126_90,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_132_91,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_138_92,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_144_93,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_150_94,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_156_95,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_162_96,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_168_97,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_174_98,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_180_99,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_186_100,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_192_101,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_198_102,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_204_103,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_210_104,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_216_105,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_222_106,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_228_107,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_234_108,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_240_109,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_246_110,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_252_111,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_258_112,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_264_113,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_270_114,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_276_115,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_282_116,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_288_117,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_294_118,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_302_119,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_310_120,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_316_121,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_322_122,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_328_123,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_334_124,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_340_125,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_346_126,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_352_127,Nová Ulice,,1,,TRA_00001,,
1251,Typ11_0,1251_3_358_128,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_1_362_129,Nová Ulice,,1,,TRA_00001,1,
1251,Typ11_0,1251_2_366_130,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_27_131,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_33_132,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_37_133,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_43_134,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_49_135,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_53_136,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_57_137,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_61_138,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_65_139,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_69_140,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_73_141,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_77_142,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_81_143,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_85_144,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_89_145,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_93_146,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_97_147,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_101_148,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_105_149,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_109_150,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_113_151,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_117_152,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_121_153,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_125_154,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_129_155,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_133_156,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_137_157,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_141_158,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_145_159,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_149_160,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_153_161,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_157_162,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_161_163,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_165_164,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_169_165,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_173_166,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_177_167,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_181_168,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_185_169,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_189_170,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_193_171,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_197_172,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_201_173,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_207_174,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_215_175,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_219_176,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_223_177,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_227_178,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_231_179,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_235_180,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_239_181,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_243_182,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_247_183,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_251_184,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_3_255_185,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_1_259_186,Fibichova,,0,,TRA_00000,1,
1251,Typ12_1,1251_2_263_187,Fibichova,,0,,TRA_00000,,
1251,Typ12_1,1251_2_46_188,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_52_189,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_58_190,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_64_191,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_70_192,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_76_193,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_82_194,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_88_195,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_94_196,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_100_197,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_106_198,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_112_199,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_118_200,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_124_201,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_130_202,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_136_203,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_142_204,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_148_205,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_154_206,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_160_207,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_166_208,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_172_209,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_178_210,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_184_211,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_190_212,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_196_213,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_202_214,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_208_215,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_214_216,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_220_217,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_226_218,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_232_219,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_238_220,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_244_221,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_250_222,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_256_223,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_262_224,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_268_225,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_274_226,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_280_227,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_286_228,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_292_229,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_298_230,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_306_231,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_314_232,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_320_233,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_326_234,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_332_235,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_338_236,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_344_237,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_350_238,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_356_239,Nová Ulice,,1,,TRA_00001,,
1251,Typ12_1,1251_3_358_240,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_1_362_241,Nová Ulice,,1,,TRA_00001,1,
1251,Typ12_1,1251_2_366_242,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_27_243,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_33_244,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_37_245,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_43_246,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_49_247,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_53_248,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_57_249,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_61_250,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_65_251,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_69_252,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_73_253,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_77_254,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_81_255,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_85_256,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_89_257,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_93_258,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_97_259,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_101_260,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_105_261,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_109_262,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_113_263,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_117_264,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_121_265,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_125_266,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_129_267,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_133_268,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_137_269,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_141_270,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_145_271,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_149_272,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_153_273,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_157_274,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_161_275,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_165_276,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_169_277,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_173_278,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_177_279,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_181_280,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_185_281,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_189_282,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_193_283,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_197_284,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_201_285,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_207_286,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_215_287,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_219_288,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_223_289,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_227_290,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_231_291,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_235_292,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_239_293,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_243_294,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_247_295,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_251_296,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_3_255_297,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_1_259_298,Fibichova,,0,,TRA_00000,1,
1251,Typ13_2,1251_2_263_299,Fibichova,,0,,TRA_00000,,
1251,Typ13_2,1251_2_46_300,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_52_301,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_58_302,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_64_303,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_70_304,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_76_305,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_82_306,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_88_307,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_94_308,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_100_309,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_106_310,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_112_311,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_118_312,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_124_313,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_130_314,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_136_315,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_142_316,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_148_317,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_154_318,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_160_319,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_166_320,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_172_321,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_178_322,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_184_323,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_190_324,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_196_325,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_202_326,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_208_327,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_214_328,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_220_329,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_226_330,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_232_331,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_238_332,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_244_333,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_250_334,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_256_335,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_262_336,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_268_337,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_274_338,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_280_339,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_286_340,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_292_341,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_298_342,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_306_343,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_314_344,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_320_345,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_326_346,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_332_347,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_338_348,Nová Ulice,,1,,TRA_00001,,
1251,Typ13_2,1251_3_344_349,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_1_350_350,Nová Ulice,,1,,TRA_00001,1,
1251,Typ13_2,1251_2_356_351,Nová Ulice,,1,,TRA_00001,,
